"time","target","actual","min","max"
"526.7","23.560000000000002","23.64925229503117","22.560000000000002","24.560000000000002"
"526.8","23.64","23.728290510008964","22.64","24.64"
"526.9","23.72","23.80742427981112","22.72","24.72"
"527.0","23.8","23.886644096091864","22.8","24.8"
"527.1","23.87","23.954947989909734","22.87","24.87"
"527.2","23.94","24.023423206128683","22.94","24.94"
"527.3","24.01","24.092050124659423","23.01","25.01"
"527.4","24.080000000000002","24.16081363916969","23.080000000000002","25.080000000000002"
"527.5","24.15","24.229700147993594","23.15","25.15"
"527.6","24.22","24.29869740433652","23.22","25.22"
"527.7","24.29","24.36779438121435","23.29","25.29"
"527.8","24.36","24.436981149877024","23.36","25.36"
"527.9","24.43","24.506248770366202","23.43","25.43"
"528.0","24.5","24.575589192991252","23.5","25.5"
"528.1","24.54","24.612024218110587","23.54","25.54"
"528.2","24.58","24.64880953587169","23.58","25.58"
"528.3","24.62","24.68591542017477","23.62","25.62"
"528.4","24.66","24.723309888737713","23.66","25.66"
"528.5","24.7","24.760964149606547","23.7","25.7"
"528.6","24.74","24.798852285830318","23.74","25.74"
"528.7","24.779999999999998","24.836950967908784","23.779999999999998","25.779999999999998"
"528.8","24.82","24.875239195089655","23.82","25.82"
"528.9","24.86","24.91369806260541","23.86","25.86"
"529.0","24.9","24.952310552234074","23.9","25.9"
"529.1","24.91","24.958095434048563","23.91","25.91"
"529.2","24.919999999999998","24.96428662847433","23.919999999999998","25.919999999999998"
"529.3","24.93","24.970858179630838","23.93","25.93"
"529.4","24.939999999999998","24.977772095343212","23.939999999999998","25.939999999999998"
"529.5","24.95","24.984994169051483","23.95","25.95"
"529.6","24.96","24.992493615253217","23.96","25.96"
"529.7","24.97","25.000242726721744","23.97","25.97"
"529.8","24.98","25.008216566182277","23.98","25.98"
"529.9","24.99","25.01639268896976","23.99","25.99"
"530.0","25.0","25.02475089353631","24.0","26.0"
"530.1","25.0","25.02228027181045","24.0","26.0"
"530.2","25.0","25.02005530789872","24.0","26.0"
"530.3","25.0","25.018052573536302","24.0","26.0"
"530.4","25.0","25.01624986519768","24.0","26.0"
"530.5","25.0","25.01462719894725","24.0","26.0"
"530.6","25.0","25.013166588525404","24.0","26.0"
"530.7","25.0","25.011851845434887","24.0","26.0"
"530.8","25.0","25.01066839907434","24.0","26.0"
"530.9","25.0","25.00960313490116","24.0","26.0"
"531.0","25.0","25.008644248809844","24.0","26.0"
"531.1","25.0","25.00778111609618","24.0","26.0"
"531.2","25.0","25.00700417354188","24.0","26.0"
"531.3","25.0","25.006304813302858","24.0","26.0"
"531.4","25.0","25.00567528741659","24.0","26.0"
"531.5","25.0","25.00510862186374","24.0","26.0"
"531.6","25.0","25.004598539226315","24.0","26.0"
"531.7","25.0","25.004139389080997","24.0","26.0"
"531.8","25.0","25.003726085352778","24.0","26.0"
"531.9","25.0","25.003354049932103","24.0","26.0"
"532.0","25.0","25.003019161928272","24.0","26.0"
"532.1","25.0","25.002717711995317","24.0","26.0"
"532.2","25.0","25.002446361222596","24.0","26.0"
"532.3","25.0","25.002202104133644","24.0","26.0"
"532.4","25.0","25.001982235382282","24.0","26.0"
"532.5","25.0","25.00178431977638","24.0","26.0"
"532.6","25.0","25.00160616529641","24.0","26.0"
"532.7","25.0","25.001445798809613","24.0","26.0"
"532.8","25.0","25.001301444210156","24.0","26.0"
"532.9","25.0","25.0011715027429","24.0","26.0"
"533.0","25.0","25.001054535292592","24.0","26.0"
"533.1","25.0","25.00094924644198","24.0","26.0"
"533.2","25.0","25.00085447012222","24.0","26.0"
"533.3","25.0","25.000769156696425","24.0","26.0"
"533.4","25.0","25.000692361333186","24.0","26.0"
"533.5","25.0","25.000623233541237","24.0","26.0"
"533.6","25.0","25.00056100774921","24.0","26.0"
"533.7","25.0","25.000504994826155","24.0","26.0"
"533.8","25.0","25.000454574448874","24.0","26.0"
"533.9","25.0","25.000409188231334","24.0","26.0"
"534.0","25.0","25.000368333540322","24.0","26.0"
"534.1","25.0","25.00033155792849","24.0","26.0"
"534.2","25.0","25.000298454123403","24.0","26.0"
"534.3","25.0","25.000268655516887","24.0","26.0"
"534.4","25.0","25.000241832104827","24.0","26.0"
"534.5","25.0","25.00021768683233","24.0","26.0"
"534.6","25.0","25.00019595230386","24.0","26.0"
"534.7","25.0","25.000176387821867","24.0","26.0"
"534.8","25.0","25.000158776721094","24.0","26.0"
"534.9","25.0","25.00014292396906","24.0","26.0"
"535.0","25.0","25.00012865400613","24.0","26.0"
"535.1","25.06","25.066195525094862","24.06","26.06"
"535.2","25.12","25.13151840060541","24.12","26.12"
"535.3","25.18","25.19631203738547","24.18","26.18"
"535.4","25.240000000000002","25.26062855704018","24.240000000000002","26.240000000000002"
"535.5","25.3","25.324515403039722","24.3","26.3"
"535.6","25.36","25.388015306795857","24.36","26.36"
"535.7","25.42","25.451166755781948","24.42","26.42"
"535.8","25.48","25.514004413947784","24.48","26.48"
"535.9","25.540000000000003","25.57655950069501","24.540000000000003","26.540000000000003"
"536.0","25.6","25.638860132453004","24.6","26.6"
"536.1","25.62","25.65693042151085","24.62","26.62"
"536.2","25.64","25.675229812236843","24.64","26.64"
"536.3","25.66","25.69369889911362","24.66","26.66"
"536.4","25.68","25.712320745325105","24.68","26.68"
"536.5","25.700000000000003","25.73108010376384","24.700000000000003","26.700000000000003"
"536.6","25.720000000000002","25.749963249812033","24.720000000000002","26.720000000000002"
"536.7","25.740000000000002","25.768957829188608","24.740000000000002","26.740000000000002"
"536.8","25.76","25.78805272102632","24.76","26.76"
"536.9","25.78","25.80723791464944","24.78","26.78"
"537.0","25.8","25.82650439867719","24.8","26.8"
"537.1","25.82","25.845844061217708","24.82","26.82"
"537.2","25.84","25.865249600040173","24.84","26.84"
"537.3","25.86","25.884714441726093","24.86","26.86"
"537.4","25.88","25.90423266890055","24.88","26.88"
"537.5","25.9","25.923798954734245","24.9","26.9"
"537.6","25.92","25.943408503989424","24.92","26.92"
"537.7","25.94","25.963056999954585","24.94","26.94"
"537.8","25.96","25.982740556679218","24.96","26.96"
"537.9","25.98","26.002455675978805","24.98","26.98"
"538.0","26.0","26.02219920873282","25.0","27.0"
"538.1","25.96","25.976039208515783","24.96","26.96"
"538.2","25.92","25.930455966287738","24.92","26.92"
"538.3","25.88","25.885431391218937","24.88","26.88"
"538.4","25.84","25.84090959996665","24.84","26.84"
"538.5","25.8","25.796840243331346","24.8","26.8"
"538.6","25.76","25.753178020698833","24.76","26.76"
"538.7","25.720000000000002","25.70988217263739","24.720000000000002","26.720000000000002"
"538.8","25.68","25.666916024634283","24.68","26.68"
"538.9","25.64","25.62424657686966","24.64","26.64"
"539.0","25.6","25.58184413534654","24.6","26.6"
"539.1","25.560000000000002","25.539681980175967","24.560000000000002","26.560000000000002"
"539.2","25.52","25.497736067252173","24.52","26.52"
"539.3","25.48","25.455984759935813","24.48","26.48"
"539.4","25.44","25.414408587711144","24.44","26.44"
"539.5","25.4","25.372990029093163","24.4","26.4"
"539.6","25.36","25.331713316336106","24.36","26.36"
"539.7","25.32","25.290564259746986","24.32","26.32"
"539.8","25.28","25.24953008962822","24.28","26.28"
"539.9","25.24","25.20859931407478","24.24","26.24"
"540.0","25.2","25.16776159103203","24.2","26.2"
"540.1","25.18","25.149014919303244","24.18","26.18"
"540.2","25.16","25.13012354948704","24.16","26.16"
"540.3","25.14","25.11112144331989","24.14","26.14"
"540.4","25.12","25.092019634389256","24.12","26.12"
"540.5","25.1","25.072828081927263","24.1","26.1"
"540.6","25.08","25.053555750597873","24.08","26.08"
"540.7","25.06","25.034210709798433","24.06","26.06"
"540.8","25.04","25.01480022302317","24.04","26.04"
"540.9","25.02","24.99533082831471","24.02","26.02"
"541.0","25.0","24.975808410691208","24.0","26.0"
"541.1","25.0","24.97825449257798","24.0","26.0"
"541.2","25.0","24.9804251510188","24.0","26.0"
"541.3","25.0","24.98237922403833","24.0","26.0"
"541.4","25.0","24.98413826051687","24.0","26.0"
"541.5","25.0","24.985721721463374","24.0","26.0"
"541.6","25.0","24.98714712702919","24.0","26.0"
"541.7","25.0","24.988430249964825","24.0","26.0"
"541.8","25.0","24.989585289732425","24.0","26.0"
"541.9","25.0","24.99062502930148","24.0","26.0"
"542.0","25.0","24.991560976343713","24.0","26.0"
"542.1","25.0","24.99240349037463","24.0","26.0"
"542.2","25.0","24.993161897236472","24.0","26.0"
"542.3","25.0","24.993844592179784","24.0","26.0"
"542.4","25.0","24.994459132676322","24.0","26.0"
"542.5","25.0","24.99501232198431","24.0","26.0"
"542.6","25.0","24.995510284385567","24.0","26.0"
"542.7","25.0","24.995958532923297","24.0","26.0"
"542.8","25.0","24.996362030386784","24.0","26.0"
"542.9","25.0","24.996725244215327","24.0","26.0"
"543.0","25.0","24.99705219592718","24.0","26.0"
"543.1","24.94","24.931400994542344","23.94","25.94"
"543.2","24.88","24.866287529473997","23.88","25.88"
"543.3","24.82","24.80168608756721","23.82","25.82"
"543.4","24.759999999999998","24.737545397819932","23.759999999999998","25.759999999999998"
"543.5","24.7","24.673819287621804","23.7","25.7"
"543.6","24.64","24.610466216926298","23.64","25.64"
"543.7","24.58","24.54744881244155","23.58","25.58"
"543.8","24.52","24.48473344880334","23.52","25.52"
"543.9","24.459999999999997","24.42228987201306","23.459999999999997","25.459999999999997"
"544.0","24.4","24.360090860845585","23.4","25.4"
"544.1","24.27","24.221245926045967","23.27","25.27"
"544.2","24.14","24.083155058188666","23.14","25.14"
"544.3","24.009999999999998","23.945876207934035","23.009999999999998","25.009999999999998"
"544.4","23.88","23.809328157764295","22.88","24.88"
"544.5","23.75","23.673437436634753","22.75","24.75"
"544.6","23.62","23.53813797153076","22.62","24.62"
"544.7","23.490000000000002","23.403370341129296","22.490000000000002","24.490000000000002"
"544.8","23.36","23.26908110411614","22.36","24.36"
"544.9","23.23","23.135222195720935","22.23","24.23"
"545.0","23.1","23.001750385472402","22.1","24.1"
"545.1","22.770000000000003","22.64964811653714","21.770000000000003","23.770000000000003"
"545.2","22.44","22.298552558813956","21.44","23.44"
"545.3","22.11","21.949578133876038","21.11","23.11"
"545.4","21.78","21.602522379725713","20.78","22.78"
"545.5","21.450000000000003","21.257190734110708","20.450000000000003","22.450000000000003"
"545.6","21.12","20.913408318081604","20.12","22.12"
"545.7","20.79","20.57101803811392","19.79","21.79"
"545.8","20.46","20.229878765606717","19.46","21.46"
"545.9","20.130000000000003","19.889863704103078","19.130000000000003","21.130000000000003"
"546.0","19.8","19.55085892535765","18.8","20.8"
"546.1","19.47","19.212762056413403","18.47","20.47"
"546.2","19.14","18.875481101820196","18.14","20.14"
"546.3","18.810000000000002","18.53893338682982","17.810000000000002","19.810000000000002"
"546.4","18.48","18.203044608937013","17.48","19.48"
"546.5","18.15","17.867747986498504","17.15","19.15"
"546.6","17.82","17.532983494340748","16.82","18.82"
"546.7","17.490000000000002","17.198697177364387","16.490000000000002","18.490000000000002"
"546.8","17.16","16.864840534080177","16.16","18.16"
"546.9","16.83","16.531369962865746","15.829999999999998","17.83"
"547.0","16.5","16.19824626449386","15.5","17.5"
"547.1","16.17","15.865434195132888","15.170000000000002","17.17"
"547.2","15.84","15.53290206464814","14.84","16.84"
"547.3","15.51","15.200621375545111","14.51","16.509999999999998"
"547.4","15.18","14.868566498382084","14.18","16.18"
"547.5","14.85","14.53671437991366","13.85","15.85"
"547.6","14.52","14.205044280585913","13.52","15.52"
"547.7","14.19","13.873537538371837","13.19","15.19"
"547.8","13.86","13.542177356216454","12.86","14.86"
"547.9","13.53","13.210948610639415","12.53","14.53"
"548.0","13.2","12.879837679290368","12.2","14.2"
"548.1","12.87","12.548832285443142","11.87","13.87"
"548.2","12.54","12.217921357630228","11.54","13.54"
"548.3","12.209999999999999","11.887094902760607","11.209999999999999","13.209999999999999"
"548.4","11.879999999999999","11.556343891214038","10.879999999999999","12.879999999999999"
"548.5","11.55","11.225660152533058","10.55","12.55"
"548.6","11.22","10.895036280411245","10.22","12.22"
"548.7","10.89","10.56446554578178","9.89","11.89"
"548.8","10.56","10.233941816842009","9.56","11.56"
"548.9","10.23","9.90345948488639","9.23","11.23"
"549.0","9.9","9.573013394825612","8.9","10.9"
"549.1","9.57","9.242598779208949","8.57","10.57"
"549.2","9.24","8.912211194509343","8.24","10.24"
"549.3","8.91","8.581846458261179","7.91","9.91"
"549.4","8.58","8.251500585419478","7.58","9.58"
"549.5","8.25","7.921169721972303","7.25","9.25"
"549.6","7.92","7.590850073309376","6.92","8.92"
"549.7","7.59","7.260537824136069","6.59","8.59"
"549.8","7.26","6.9302290456115845","6.26","8.26"
"549.9","6.93","6.599919583790796","5.93","7.93"
"550.0","6.6","6.269604921054129","5.6","7.6"
"550.1","6.27","5.9392799985433955","5.27","7.27"
"550.2","5.9399999999999995","5.608938982024569","4.9399999999999995","6.9399999999999995"
"550.3","5.609999999999999","5.278574944716667","4.609999999999999","6.609999999999999"
"550.4","5.279999999999999","4.948179426358103","4.279999999999999","6.279999999999999"
"550.5","4.949999999999999","4.617741804179863","3.9499999999999993","5.949999999999999"
"550.6","4.62","4.287248371224949","3.62","5.62"
"550.7","4.29","3.9566809466866255","3.29","5.29"
"550.8","3.9599999999999995","3.6260147134182366","2.9599999999999995","4.959999999999999"
"550.9","3.63","3.295214730239845","2.63","4.63"
"551.0","3.3","2.9642300685195755","2.3","4.3"
"551.1","2.9699999999999998","2.6329834568808796","1.9699999999999998","3.9699999999999998"
"551.2","2.6399999999999997","2.3013518640278248","1.6399999999999997","3.6399999999999997"
"551.3","2.31","1.9691272587093138","1.31","3.31"
"551.4","1.9799999999999998","1.6359292331983668","0.9799999999999998","2.9799999999999995"
"551.5","1.65","1.3009829951799985","0.6499999999999999","2.65"
"551.6","1.32","0.9624347466714479","0.32000000000000006","2.3200000000000003"
"551.7","0.9900000000000002","0.6144250369004057","0","1.9900000000000002"
"551.8","0.6599999999999997","0.21858083442278095","0","1.6599999999999997"
"551.9","0.33000000000000007","0.0","0","1.33"
"552.0","0.0","0.0","0","1.0"
"552.1","0.0","0.0","0","1.0"
"552.2","0.0","0.0","0","1.0"
"552.3","0.0","0.0","0","1.0"
"552.4","0.0","0.0","0","1.0"
"552.5","0.0","0.0","0","1.0"
"552.6","0.0","0.0","0","1.0"
"552.7","0.0","0.0","0","1.0"
"552.8","0.0","0.0","0","1.0"
"552.9","0.0","0.0","0","1.0"
"553.0","0.0","0.0","0","1.0"
"553.1","0.0","0.0","0","1.0"
"553.2","0.0","0.0","0","1.0"
"553.3","0.0","0.0","0","1.0"
"553.4","0.0","0.0","0","1.0"
"553.5","0.0","0.0","0","1.0"
"553.6","0.0","0.0","0","1.0"
"553.7","0.0","0.0","0","1.0"
"553.8","0.0","0.0","0","1.0"
"553.9","0.0","0.0","0","1.0"
"554.0","0.0","0.0","0","1.0"
"554.1","0.0","0.0","0","1.0"
"554.2","0.0","0.0","0","1.0"
"554.3","0.0","0.0","0","1.0"
"554.4","0.0","0.0","0","1.0"
"554.5","0.0","0.0","0","1.0"
"554.6","0.0","0.0","0","1.0"
"554.7","0.0","0.0","0","1.0"
"554.8","0.0","0.0","0","1.0"
"554.9","0.0","0.0","0","1.0"
"555.0","0.0","0.0","0","1.0"
"555.1","0.0","0.0","0","1.0"
"555.2","0.0","0.0","0","1.0"
"555.3","0.0","0.0","0","1.0"
"555.4","0.0","0.0","0","1.0"
"555.5","0.0","0.0","0","1.0"
"555.6","0.0","0.0","0","1.0"
"555.7","0.0","0.0","0","1.0"
"555.8","0.0","0.0","0","1.0"
"555.9","0.0","0.0","0","1.0"
"556.0","0.0","0.0","0","1.0"
"556.1","0.0","0.0","0","1.0"
"556.2","0.0","0.0","0","1.0"
"556.3","0.0","0.0","0","1.0"
"556.4","0.0","0.0","0","1.0"
"556.5","0.0","0.0","0","1.0"
"556.6","0.0","0.0","0","1.0"
"556.7","0.0","0.0","0","1.0"
"556.8","0.0","0.0","0","1.0"
"556.9","0.0","0.0","0","1.0"
"557.0","0.0","0.0","0","1.0"
"557.1","0.0","0.0","0","1.0"
"557.2","0.0","0.0","0","1.0"
"557.3","0.0","0.0","0","1.0"
"557.4","0.0","0.0","0","1.0"
"557.5","0.0","0.0","0","1.0"
"557.6","0.0","0.0","0","1.0"
"557.7","0.0","0.0","0","1.0"
"557.8","0.0","0.0","0","1.0"
"557.9","0.0","0.0","0","1.0"
"558.0","0.0","0.0","0","1.0"
"558.1","0.0","0.0","0","1.0"
"558.2","0.0","0.0","0","1.0"
"558.3","0.0","0.0","0","1.0"
"558.4","0.0","0.0","0","1.0"
"558.5","0.0","0.0","0","1.0"
"558.6","0.0","0.0","0","1.0"
"558.7","0.0","0.0","0","1.0"
"558.8","0.0","0.0","0","1.0"
"558.9","0.0","0.0","0","1.0"
"559.0","0.0","0.0","0","1.0"
"559.1","0.0","0.0","0","1.0"
"559.2","0.0","0.0","0","1.0"
"559.3","0.0","0.0","0","1.0"
"559.4","0.0","0.0","0","1.0"
"559.5","0.0","0.0","0","1.0"
"559.6","0.0","0.0","0","1.0"
"559.7","0.0","0.0","0","1.0"
"559.8","0.0","0.0","0","1.0"
"559.9","0.0","0.0","0","1.0"
"560.0","0.0","0.0","0","1.0"
"560.1","0.0","0.0","0","1.0"
"560.2","0.0","0.0","0","1.0"
"560.3","0.0","0.0","0","1.0"
"560.4","0.0","0.0","0","1.0"
"560.5","0.0","0.0","0","1.0"
"560.6","0.0","0.0","0","1.0"
"560.7","0.0","0.0","0","1.0"
"560.8","0.0","0.0","0","1.0"
"560.9","0.0","0.0","0","1.0"
"561.0","0.0","0.0","0","1.0"
"561.1","0.0","0.0","0","1.0"
"561.2","0.0","0.0","0","1.0"
"561.3","0.0","0.0","0","1.0"
"561.4","0.0","0.0","0","1.0"
"561.5","0.0","0.0","0","1.0"
"561.6","0.0","0.0","0","1.0"
"561.7","0.0","0.0","0","1.0"
"561.8","0.0","0.0","0","1.0"
"561.9","0.0","0.0","0","1.0"
"562.0","0.0","0.0","0","1.0"
"562.1","0.0","0.0","0","1.0"
"562.2","0.0","0.0","0","1.0"
"562.3","0.0","0.0","0","1.0"
"562.4","0.0","0.0","0","1.0"
"562.5","0.0","0.0","0","1.0"
"562.6","0.0","0.0","0","1.0"
"562.7","0.0","0.0","0","1.0"
"562.8","0.0","0.0","0","1.0"
"562.9","0.0","0.0","0","1.0"
"563.0","0.0","0.0","0","1.0"
"563.1","0.0","0.0","0","1.0"
"563.2","0.0","0.0","0","1.0"
"563.3","0.0","0.0","0","1.0"
"563.4","0.0","0.0","0","1.0"
"563.5","0.0","0.0","0","1.0"
"563.6","0.0","0.0","0","1.0"
"563.7","0.0","0.0","0","1.0"
"563.8","0.0","0.0","0","1.0"
"563.9","0.0","0.0","0","1.0"
"564.0","0.0","0.0","0","1.0"
"564.1","0.0","0.0","0","1.0"
"564.2","0.0","0.0","0","1.0"
"564.3","0.0","0.0","0","1.0"
"564.4","0.0","0.0","0","1.0"
"564.5","0.0","0.0","0","1.0"
"564.6","0.0","0.0","0","1.0"
"564.7","0.0","0.0","0","1.0"
"564.8","0.0","0.0","0","1.0"
"564.9","0.0","0.0","0","1.0"
"565.0","0.0","0.0","0","1.0"
"565.1","0.0","0.0","0","1.0"
"565.2","0.0","0.0","0","1.0"
"565.3","0.0","0.0","0","1.0"
"565.4","0.0","0.0","0","1.0"
"565.5","0.0","0.0","0","1.0"
"565.6","0.0","0.0","0","1.0"
"565.7","0.0","0.0","0","1.0"
"565.8","0.0","0.0","0","1.0"
"565.9","0.0","0.0","0","1.0"
"566.0","0.0","0.0","0","1.0"
"566.1","0.0","0.0","0","1.0"
"566.2","0.0","0.0","0","1.0"
"566.3","0.0","0.0","0","1.0"
"566.4","0.0","0.0","0","1.0"
"566.5","0.0","0.0","0","1.0"
"566.6","0.0","0.0","0","1.0"
"566.7","0.0","0.0","0","1.0"
"566.8","0.0","0.0","0","1.0"
"566.9","0.0","0.0","0","1.0"
"567.0","0.0","0.0","0","1.0"
"567.1","0.0","0.0","0","1.0"
"567.2","0.0","0.0","0","1.0"
"567.3","0.0","0.0","0","1.0"
"567.4","0.0","0.0","0","1.0"
"567.5","0.0","0.0","0","1.0"
"567.6","0.0","0.0","0","1.0"
"567.7","0.0","0.0","0","1.0"
"567.8","0.0","0.0","0","1.0"
"567.9","0.0","0.0","0","1.0"
"568.0","0.0","0.0","0","1.0"
"568.1","0.33","0.22023104915289982","0","1.33"
"568.2","0.66","0.5863471077301742","0","1.6600000000000001"
"568.3","0.9899999999999999","0.8914996365176922","0","1.9899999999999998"
"568.4","1.32","1.2540924170565335","0.32000000000000006","2.3200000000000003"
"568.5","1.65","1.6022339648810942","0.6499999999999999","2.65"
"568.6","1.9799999999999998","1.9588285728873667","0.9799999999999998","2.9799999999999995"
"568.7","2.3099999999999996","2.314491620705537","1.3099999999999996","3.3099999999999996"
"568.8","2.64","2.6700793764964597","1.6400000000000001","3.64"
"568.9","2.9699999999999998","3.0246802206600747","1.9699999999999998","3.9699999999999998"
"569.0","3.3","3.378024662213857","2.3","4.3"
"569.1","3.63","3.729937834567415","2.63","4.63"
"569.2","3.96","4.080350563452403","2.96","4.96"
"569.3","4.29","4.429256037835256","3.29","5.29"
"569.4","4.62","4.77668770619593","3.62","5.62"
"569.5","4.949999999999999","5.122704046392521","3.9499999999999993","5.949999999999999"
"569.6","5.279999999999999","5.467378412225654","4.279999999999999","6.279999999999999"
"569.7","5.609999999999999","5.810792179152736","4.609999999999999","6.609999999999999"
"569.8","5.9399999999999995","6.153030113102393","4.9399999999999995","6.9399999999999995"
"569.9","6.27","6.494177256639461","5.27","7.27"
"570.0","6.6","6.834316862626107","5.6","7.6"
"570.1","6.93","7.173529056825165","5.93","7.93"
"570.2","7.26","7.511890010179094","6.26","8.26"
"570.3","7.59","7.8494714679704405","6.59","8.59"
"570.4","7.92","8.18634052827094","6.92","8.92"
"570.5","8.25","8.522559593291762","7.25","9.25"
"570.6","8.58","8.858186439094114","7.58","9.58"
"570.7","8.91","9.19327436452255","7.91","9.91"
"570.8","9.24","9.527872391259542","8.24","10.24"
"570.9","9.57","9.862025494815425","8.57","10.57"
"571.0","9.9","10.195774851999678","8.9","10.9"
"571.1","10.21","10.507151430597899","9.21","11.21"
"571.2","10.52","10.81846185116685","9.52","11.52"
"571.3","10.83","11.12963735739008","9.83","11.83"
"571.4","11.14","11.440691348649587","10.14","12.14"
"571.5","11.45","11.751635775707923","10.45","12.45"
"571.6","11.76","12.062481449059119","10.76","12.76"
"571.7","12.07","12.373238142468416","11.07","13.07"
"571.8","12.38","12.683914688338783","11.38","13.38"
"571.9","12.69","12.994519065011527","11.69","13.69"
"572.0","13.0","13.305058476534713","12.0","14.0"
"572.1","13.16","13.451552198902125","12.16","14.16"
"572.2","13.32","13.598542604578407","12.32","14.32"
"572.3","13.48","13.746807712756102","12.48","14.48"
"572.4","13.64","13.896230574512446","12.64","14.64"
"572.5","13.8","14.046696740889672","12.8","14.8"
"572.6","13.959999999999999","14.198103060031732","12.959999999999999","14.959999999999999"
"572.7","14.12","14.350356627976566","13.12","15.12"
"572.8","14.28","14.503373759422908","13.28","15.28"
"572.9","14.44","14.65707906377755","13.44","15.44"
"573.0","14.6","14.811404615850556","13.6","15.6"
"573.1","14.74","14.944389501913513","13.74","15.74"
"573.2","14.879999999999999","15.077982938024888","13.879999999999999","15.879999999999999"
"573.3","15.02","15.212209050949104","14.02","16.02"
"573.4","15.16","15.347005601363538","14.16","16.16"
"573.5","15.3","15.482316150341479","14.3","16.3"
"573.6","15.44","15.618089853242983","14.44","16.439999999999998"
"573.7","15.58","15.754280903658962","14.58","16.58"
"573.8","15.72","15.890848031959253","14.72","16.72"
"573.9","15.86","16.02775405424636","14.86","16.86"
"574.0","16.0","16.164965466543055","15.0","17.0"
"574.1","16.1","16.258586315681153","15.100000000000001","17.1"
"574.2","16.2","16.352737832950073","15.2","17.2"
"574.3","16.3","16.447469492974935","15.3","17.3"
"574.4","16.4","16.542723992959704","15.399999999999999","17.4"
"574.5","16.5","16.638449375020674","15.5","17.5"
"574.6","16.6","16.734598854789684","15.600000000000001","17.6"
"574.7","16.7","16.83113030491753","15.7","17.7"
"574.8","16.8","16.92800578961072","15.8","17.8"
"574.9","16.9","17.025191146079603","15.899999999999999","17.9"
"575.0","17.0","17.122655608091865","16.0","18.0"
"575.1","17.0","17.110828065911065","16.0","18.0"
"575.2","17.0","17.099750279787205","16.0","18.0"
"575.3","17.0","17.089778429267152","16.0","18.0"
"575.4","17.0","17.080804597407226","16.0","18.0"
"575.5","17.0","17.072728693832794","16.0","18.0"
"575.6","17.0","17.06546069113565","16.0","18.0"
"575.7","17.0","17.058919622399348","16.0","18.0"
"575.8","17.0","17.053032662887233","16.0","18.0"
"575.9","17.0","17.047734305956894","16.0","18.0"
"576.0","17.0","17.042965623391012","16.0","18.0"
"576.1","17.0","17.038673601305245","16.0","18.0"
"576.2","17.0","17.03481054375583","16.0","18.0"
"576.3","17.0","17.03133353701967","16.0","18.0"
"576.4","17.0","17.028203968273164","16.0","18.0"
"576.5","17.0","17.025387093063937","16.0","18.0"
"576.6","17.0","17.022851646562764","16.0","18.0"
"576.7","17.0","17.020569494110738","16.0","18.0"
"576.8","17.0","17.018515317046262","16.0","18.0"
"576.9","17.0","17.016666330214804","16.0","18.0"
"577.0","17.0","17.015002027938248","16.0","18.0"
"577.1","17.05","17.06854470105657","16.05","18.05"
"577.2","17.1","17.121655659937367","16.1","18.1"
"577.3","17.15","17.174457421887812","16.15","18.15"
"577.4","17.2","17.226980462453945","16.2","18.2"
"577.5","17.25","17.279252483292346","16.25","18.25"
"577.6","17.3","17.331298435925476","16.3","18.3"
"577.7","17.35","17.38314079472909","16.35","18.35"
"577.8","17.4","17.43479980229643","16.4","18.4"
"577.9","17.45","17.486293690605926","16.45","18.45"
"578.0","17.5","17.537638880355708","16.5","18.5"
"578.1","17.52","17.555851563972844","16.52","18.52"
"578.2","17.54","17.57426273673507","16.54","18.54"
"578.3","17.56","17.59283240897305","16.56","18.56"
"578.4","17.58","17.61154475819575","16.58","18.58"
"578.5","17.6","17.630385547060374","16.6","18.6"
"578.6","17.62","17.649341959759543","16.62","18.62"
"578.7","17.64","17.66840245992638","16.64","18.64"
"578.8","17.66","17.687556662774696","16.66","18.66"
"578.9","17.68","17.7067952200417","16.68","18.68"
"579.0","17.7","17.726109716446175","16.7","18.7"
"579.1","17.7","17.72350726724954","16.7","18.7"
"579.2","17.7","17.721159616466426","16.7","18.7"
"579.3","17.7","17.719046481905863","16.7","18.7"
"579.4","17.7","17.717144428655384","16.7","18.7"
"579.5","17.7","17.71543236224648","16.7","18.7"
"579.6","17.7","17.713891298099487","16.7","18.7"
"579.7","17.7","17.71250415014902","16.7","18.7"
"579.8","17.7","17.711255540708514","16.7","18.7"
"579.9","17.7","17.710131629429682","16.7","18.7"
"580.0","17.7","17.709119959429096","16.7","18.7"
"580.1","17.68","17.68622551127635","16.68","18.68"
"580.2","17.66","17.663611182322736","16.66","18.66"
"580.3","17.64","17.64125830233196","16.64","18.64"
"580.4","17.62","17.61914071789894","16.62","18.62"
"580.5","17.6","17.597234886374967","16.6","18.6"
"580.6","17.58","17.57551962286505","16.58","18.58"
"580.7","17.56","17.553975863694397","16.56","18.56"
"580.8","17.54","17.53258645367653","16.54","18.54"
"580.9","17.52","17.511335954779476","16.52","18.52"
"581.0","17.5","17.490210474026","16.5","18.5"
"581.1","17.45","17.43622925024779","16.45","18.45"
"581.2","17.4","17.382619546194764","16.4","18.4"
"581.3","17.35","17.329371427673642","16.35","18.35"
"581.4","17.3","17.27644868576302","16.3","18.3"
"581.5","17.25","17.223818700670325","16.25","18.25"
"581.6","17.2","17.171452126703652","16.2","18.2"
"581.7","17.15","17.119322562944706","16.15","18.15"
